,index,rsq_adj,log_int_val,slope_pval,log_slope_pval,log_rsq,log_rsq_adj,log_slope_val,rsq,int_val,log_int_pval,int_pval,slope_val,subj_id
111,(wfpt.64),2.9126372999344063e-05,1.2297140518358218,0.006494103882894995,7.016095045034029e-06,9.176763770901708e-05,8.722239368719187e-05,0.009515926582881284,3.367171581281081e-05,0.5024261274579443,0.0,0.0,0.005734220037965122,s209
112,(wfpt.65),4.8979076823774115e-05,1.3203750983407336,0.0007409172985809702,0.11595376659192945,1.1657217022453814e-05,6.939912602810239e-06,0.003353642414932508,5.369584917136461e-05,0.792223593395493,0.0,0.0,0.008076991133225665,s212
113,(wfpt.66),3.256565413178869e-05,1.1080299147892183,0.004715710485858509,0.0003079676620766192,6.106062827926362e-05,5.637149488701976e-05,0.005164950860594984,3.722752870616297e-05,0.15224275681862368,0.0,0.0,0.004407574559284856,s216
114,(wfpt.67),-3.855034788058376e-06,1.267439805499752,0.6842403464226462,0.5245915563004517,1.8745569976275078e-06,-2.7555998511896718e-06,-0.001168725803982599,7.639419973282102e-07,0.6356665498660262,0.0,0.0,-0.0007037100757456339,s218
115,(wfpt.68),0.0009361637555765912,1.2511634592602427,7.649608150082626e-47,4.990982694783651e-09,0.00015576894827040721,0.00015121372475146444,0.012531436649192682,0.00094071531998563,0.5578974142366642,0.0,0.0,0.02971064675077776,s226
116,(wfpt.69),0.0003782174599213928,1.2875302545278782,1.0458886797603404e-19,4.144214354123556e-05,7.801563301412795e-05,7.337318948530402e-05,0.0082723598312573,0.0003828560976066875,0.7015245924729501,0.0,0.0,0.015607054010245761,s233
117,(wfpt.7),0.005503445038716581,1.2447389237891897,3.2081990229557606e-266,9.726591585698412e-90,0.001832278079244909,0.0018277408294929964,0.042417233963933924,0.005507965498150358,0.641033391435877,0.0,0.0,0.06916411214407146,s017
118,(wfpt.70),-1.2146518244549043e-06,1.225124430512852,0.39120138758860834,0.10708053092566228,1.1919865880338776e-05,7.329669371114456e-06,0.0026206818262200842,3.372530752776548e-06,0.45800529188871303,0.0,0.0,0.0013232838213977443,s237
119,(wfpt.71),-3.4995768021239826e-06,1.2739170415597618,0.6314506874607985,0.49646191277530327,2.103526980823389e-06,-2.444708965931852e-06,-0.001309756305805365,1.0459143117147462e-06,0.6210345503852921,0.0,0.0,0.0008380810217151122,s238
120,(wfpt.72),0.00026889403122432043,1.2871042176854526,1.507572353966414e-14,0.12093281045225125,1.1135604397916055e-05,6.505833414882645e-06,0.003495519443497068,0.000273522437401974,0.653470035510206,0.0,0.0,0.01616935310152953,s244
121,(wfpt.73),0.00037849167984160825,1.306076494604806,5.1928370942637925e-20,0.002927186152960846,4.044828935234612e-05,3.587915532177188e-05,0.006067938174886441,0.0003830561824571532,0.7700048214306584,0.0,0.0,0.017983321707746473,s254
122,(wfpt.74),0.00012622428419939435,1.192957933792333,1.057454072259541e-07,8.863260265916746e-18,0.00034143943514752806,0.0003368105933526655,0.017363486512285857,0.0001308533508881382,0.4253113462029467,0.0,0.0,0.01076979524512355,s259
123,(wfpt.75),-4.847950554331959e-07,1.2728246507634793,0.3443116468381269,0.602958780637751,1.2431964812043006e-06,-3.351752545954767e-06,-0.0009629525413593458,4.102384173809703e-06,0.650327395678531,0.0,0.0,0.0016190899374736432,s262
124,(wfpt.76),-4.713029561287385e-06,1.1821482086149655,0.9291013468145164,0.27454222138474105,5.687071829574286e-06,9.236970883730322e-07,0.0017168365873254212,3.7609220959744505e-08,0.35405693079651585,0.0,0.0,0.0001455494838920581,s265
125,(wfpt.77),9.479220337227368e-06,1.2226051944870928,0.07922785936887367,0.10996033142495706,1.1645518872227534e-05,7.087250512571863e-06,0.002850731585432342,1.4035006562940211e-05,0.4608976589726355,0.0,0.0,0.00307935807281732,s269
126,(wfpt.78),0.0017006682445156462,1.3242914978567573,6.672944943247279e-83,0.0044419319475827515,3.7136693844086466e-05,3.2548445411895166e-05,0.006972462528056947,0.0017052476202547018,0.8092893345688449,0.0,0.0,0.0353967444923191,s273
127,(wfpt.79),3.908425497134438e-06,1.2447525614632353,0.17264315534685015,0.790431036121101,3.210518711993515e-07,-4.224897136806405e-06,-0.0005364904060921986,8.453882938241897e-06,0.538641303560077,0.0,0.0,-0.002769872332991484,s275
128,(wfpt.8),2.8211310395431788e-05,1.2710743790347787,0.009347942276012359,0.20571378437143756,7.851759979082829e-06,2.9485397725625972e-06,0.0025575491284714575,3.31131569177856e-05,0.6233226305320535,0.0,0.0,0.005308134780161983,s026
129,(wfpt.80),0.0014479151165748272,1.0973227479710865,6.959241754161622e-71,4.316931551868737e-98,0.0020247626095398763,0.0020201846364790166,0.03994812758921126,0.0014524956517372178,0.1790779997030923,0.0,0.0,0.03442484431280227,s277
130,(wfpt.81),5.3352538984974274e-05,1.3031239804080221,0.00036349995379863814,0.13557078112043958,1.015157577044512e-05,5.59427696156245e-06,0.0033090536464082786,5.790812533135181e-05,0.7500160145913357,0.0,0.0,0.007492182283517989,s284
131,(wfpt.82),0.0001236992493905964,1.250643461518547,1.7535012336983556e-07,0.03918012850116038,2.003650054238637e-05,1.5325458281201243e-05,0.003951947656331078,0.0001284045717719895,0.5673133920592646,0.0,0.0,0.008922190477928395,s285
132,(wfpt.83),2.2102796842227157e-05,1.1375792002161667,0.01646901521202077,0.0028036375603159866,4.153994819700024e-05,3.688887045083522e-05,0.00587766923915134,2.6753878462071334e-05,0.21133821173762296,0.0,0.0,0.004821869137070981,s286
133,(wfpt.84),-1.2057000284837471e-06,1.28336043869052,0.3867255927386781,0.8707847565134128,1.2727421938585337e-07,-4.682984489523534e-06,0.00031464756377358374,3.602021189985649e-06,0.6979274960314865,0.0,0.0,-0.001752408735080326,s291
134,(wfpt.85),2.8571185299197666e-05,1.2466252651895529,0.006950662539067275,0.09477220023935402,1.2689106636543102e-05,8.14333784227017e-06,-0.003614251605183654,3.311653063631237e-05,0.5181360093628502,0.0,0.0,-0.0056716812393478346,s294
135,(wfpt.86),-2.175017198124962e-06,1.236637681431307,0.4597472030388564,0.20188573170554083,7.827357720535666e-06,3.021435948880047e-06,-0.002167174757344529,2.621179306383503e-06,0.5229631854576817,0.0,0.0,-0.0013224115835906356,s295
136,(wfpt.87),2.672395752356671e-05,1.2023410309640508,0.00872007887992032,6.753757875782066e-10,0.0001731626841321443,0.00016861700424297688,0.011970541772619853,3.126931125718713e-05,0.426298634736013,0.0,0.0,0.005205269976551433,s301
137,(wfpt.88),5.298892560801072e-05,1.2429011156113496,0.0003740149560032785,2.0118658738419588e-11,0.00020436170791693353,0.00019981668646773532,0.0124368220276366,5.7534159954908404e-05,0.5569514590964662,0.0,0.0,0.0068178245901606245,s305
138,(wfpt.89),0.00014624381351979743,1.2403439915007801,9.786975834188893e-09,0.0039233466770386355,3.816180784910195e-05,3.357457443164957e-05,0.00708129433791525,0.00015083031967888516,0.5201283154978643,0.0,0.0,0.012910960620428378,s307
139,(wfpt.9),2.5875405060493684e-05,1.267638017658177,0.009681426013055562,0.6864191426723332,7.412054072730712e-07,-3.8063541831778736e-06,0.0008724053513997597,3.042076265113991e-05,0.6167579388536606,0.0,0.0,0.0051286051515946176,s027
140,(wfpt.90),3.896797692926057e-05,1.2948871716870687,0.0023908485609607628,0.07237462135616764,1.539269135941712e-05,1.062472965951411e-05,0.0038280887333560446,4.370715120038948e-05,0.8283405502279874,0.0,0.0,0.004885560250854341,s313
141,(wfpt.91),-3.4617370598954977e-06,1.2460949607453808,0.6094857984984305,0.18348986835281686,8.298509920567909e-06,3.607809304861931e-06,-0.0023487597092631336,1.2221418423941088e-06,0.5339234633905832,0.0,0.0,-0.000810585949191533,s314
142,(wfpt.92),0.001339607335806292,1.3044665201874204,1.3788304020658565e-65,1.60972554445693e-09,0.00016735539745271755,0.00016275770475593365,0.012777855389218912,0.0013441988989522091,0.7599371148094282,0.0,0.0,0.03378115161874261,s326
143,(wfpt.93),8.291880053690193e-07,1.2478125586780133,0.27711773115883187,0.30899161095658906,4.737774415231044e-06,1.6015239945321724e-07,0.0021793756131317545,5.405864195284771e-06,0.564694882582558,0.0,0.0,-0.002328815430307755,s328
144,(wfpt.94),3.8546593636779036e-05,1.166799245261236,0.0020768851558014977,1.6793943152563715e-10,0.0001854785935478942,0.00018093387879791756,0.012679997089695402,4.3091893630942124e-05,0.30670169603135644,0.0,0.0,0.006214447539021574,s329
145,(wfpt.95),0.00028144333327662086,1.3211065042546528,3.80250030813188e-15,0.37585491421336714,3.6322781491460177e-06,-9.994360903320398e-07,0.0017829401391294287,0.00028607168135530436,0.7969200716738059,0.0,0.0,0.015059815995905121,s334
146,(wfpt.96),6.593509008201437e-05,1.2011502553254974,8.666102397497888e-05,3.993489865531063e-20,0.00038642105655983805,0.0003818447837315997,0.0175999047538173,7.051146830305832e-05,0.4496959303056257,0.0,0.0,0.007825814024768793,s336
147,(wfpt.97),0.0001594289272465188,1.235899882091249,2.1446926836847144e-09,0.04543110043648603,1.832470289586663e-05,1.374651435659402e-05,0.0035719095702492275,0.00016400487757617377,0.483020025380679,0.0,0.0,0.009631590455179553,s339
148,(wfpt.98),5.1833477243468096e-05,1.242189301089723,0.00044058708075246297,8.354184969140472e-07,0.00011086651205283182,0.00010629955702645688,0.009702170834669059,5.6399471455748085e-05,0.5516731560650217,0.0,0.0,0.006960262267682752,s346
149,(wfpt.99),5.1254920804710835e-05,1.2188537672072148,0.0005050729443062431,5.953456174821812e-18,0.00034435188572257136,0.0003397327677784334,0.017072871858902283,5.58736430394946e-05,0.5268225056123064,0.0,0.0,0.007033390223832145,s357
