,index,log_rsq_adj,slope_val,log_rsq,log_slope_val,log_int_val,log_int_pval,slope_pval,log_slope_pval,rsq_adj,int_val,int_pval,rsq,subj_id
12,(wfpt.109),8.917002488095793e-05,-0.010690040187316511,0.00011000193450350082,-0.012297935051793628,1.3225160307256785,0.0,0.028850658198057086,0.021570406593438125,7.86785746597074e-05,0.7262794347367032,0.0,9.951070285862951e-05,s383
13,(wfpt.11),0.02157629389010174,0.12940312679443422,0.021596678141984182,0.12681027425321573,1.1277559004674234,0.0,6.83237145924522e-238,6.811626942356766e-230,0.022326187168354994,0.5586281420087043,0.0,0.022346555797135292,s032
14,(wfpt.110),0.001866858375994429,0.05976101966275646,0.0018876532496713283,0.06344632935765626,1.1908992887294236,0.0,7.908048937797768e-28,1.6818838758156872e-21,0.002467023313920569,0.5429546339491421,0.0,0.0024878056839008345,s384
15,(wfpt.111),1.688657289500295e-05,0.018310935878682717,3.862959029887758e-05,0.006172359939230595,1.2971245323292975,0.0,1.062017168862288e-05,0.18256863040256271,0.0003998660751564076,0.7081559402589972,0.0,0.0004215969852615631,s388
16,(wfpt.112),3.7916426488759924e-05,0.0011830255679298332,5.9195384707444454e-05,0.007540357874257046,1.2569456609188043,0.0,0.7827201827362658,0.09534320773594379,-1.9659246738967795e-05,0.5843235350516384,0.0,1.6182199997771818e-06,s391
17,(wfpt.113),-1.865168158454722e-05,0.0018741215073809561,2.182474370338028e-06,0.001519881810310507,1.254356714912046,0.0,0.6803455613845997,0.7461982269020255,-1.7297760241508087e-05,0.5224079167242286,0.0,3.5363675060517963e-06,s396
18,(wfpt.114),-1.7623037814606946e-05,0.0022037462223895407,3.6575551167761233e-06,0.0018256773218420473,1.2979094946572556,0.0,0.5948657702078934,0.6784546179094795,-1.52598514848723e-05,0.7002602373047121,0.0,6.017521647527779e-06,s397
19,(wfpt.115),-4.185486790930781e-06,0.0008387472490963528,1.6651406555490134e-05,0.004432065099763109,1.2562294021981881,0.0,0.8606890738434607,0.37135780857974543,-2.0192504400995404e-05,0.5896531218375629,0.0,6.416836549894001e-07,s402
20,(wfpt.116),0.00042883514470026807,0.026297125138493024,0.0004496599778186505,0.02259767479090395,1.2921244283867734,0.0,7.51696101929411e-10,3.380639395958918e-06,0.0007681126557079754,0.7381210848926942,0.0,0.0007889304203976266,s403
21,(wfpt.117),-5.743028802296379e-06,0.007354709433740796,1.5535500073160513e-05,0.004052497811553691,1.289362903293723,0.0,0.08853051976658667,0.3928544293521228,4.0446308531838504e-05,0.6713047109081011,0.0,6.172249640168381e-05,s408
22,(wfpt.118),0.00020596200210798443,0.037475314484285524,0.0002267936485220723,0.014465081065860363,1.3068633960011098,0.0,2.1166801072862476e-20,0.0009691328279079392,0.0017626790443816542,0.7660156347866718,0.0,0.001783476088506597,s409
23,(wfpt.119),0.001051752617348356,0.04420672747648238,0.0010725644727490602,0.03203933895721634,1.2569750083692401,0.0,1.2403562277993674e-25,7.13044479241788e-13,0.002258663375517944,0.6470202350220121,0.0,0.002279450086420609,s420
24,(wfpt.12),-2.1047191003598087e-05,0.00658223551835454,7.656713818526839e-09,-9.99498320161836e-05,1.2751537008672464,0.0,0.14894945738477197,0.9847855381213102,2.2800893464625105e-05,0.6091423996489452,0.0,4.385348823732205e-05,s034
25,(wfpt.120),0.003921645171232502,0.09486195017100682,0.0039423972359593495,0.07875145047070181,1.2005935723760277,0.0,1.1292564638075389e-82,3.888825285319885e-43,0.007679257812183371,0.6270174355351729,0.0,0.007699931591682585,s421
26,(wfpt.121),0.004011356637072638,0.048112354106427,0.004032106832771665,0.04901008088437242,1.2306259786050744,0.0,7.050840211941081e-44,4.4282192295110717e-44,0.003992150249228832,0.6177059133727301,0.0,0.004012900845069334,s425
27,(wfpt.122),2.0558780314816616e-06,0.0021929357847513715,2.2889602569797773e-05,-0.00567324717534555,1.277925059925853,0.0,0.658896353550936,0.2945611853359403,-1.677418446055512e-05,0.5824595038318828,0.0,4.059932378952524e-06,s427
28,(wfpt.123),2.623050477268407e-05,0.01205334783543646,4.7735779498903064e-05,0.007539738288706726,1.3152277017018703,0.0,0.006190780168261544,0.13626417834279705,0.00013965231590928884,0.7722955622989054,0.0,0.0001611551514042464,s430
29,(wfpt.124),0.014143411625083147,0.09676221563766733,0.014164166937581935,0.09903462058055507,1.207321219453573,0.0,2.6105298944858244e-148,2.2532591958913056e-149,0.014041862058240984,0.7445039435758671,0.0,0.014062619508670382,s441
30,(wfpt.125),0.0011673727318907146,0.051083292699778016,0.001188182178488817,0.03833951857245231,1.27069930669548,0.0,8.665698963812042e-29,4.2192582503749936e-14,0.002558188476644241,0.7185590684138315,0.0,0.002578968947310689,s449
31,(wfpt.126),-2.0759695898986408e-05,0.003716735553767156,7.450397365715844e-08,0.00036314987393507026,1.2760217667292038,0.0,0.46478181157642384,0.9523151616615363,-9.701063350187056e-06,0.6000456675338659,0.0,1.1132906129529552e-05,s451
32,(wfpt.127),0.00016296149047190234,-0.01012062323518662,0.00018401113443311523,-0.01614759642963863,1.3446305317055554,0.0,0.04348509510449278,0.0031115550039266977,6.476898696050615e-05,0.7952494649538062,0.0,8.582069817586468e-05,s453
