,index,log_int_pval,log_int_val,slope_val,rsq_adj,rsq,log_rsq_adj,int_val,log_slope_val,int_pval,slope_pval,log_rsq,log_slope_pval,subj_id
122,(wfpt.76),0.0,1.2545626309562354,0.0038388641336330855,3.1960649780060635e-06,1.9325305835704576e-05,-1.3435847872722562e-05,0.5218174337299463,-0.0014333135153211261,0.0,0.2736953059848958,2.694441756490029e-06,0.6827552504550802,s269
123,(wfpt.77),0.0,0.5865836203568671,0.5285957605330744,0.2809190246531392,0.28093026046893865,0.28728482091101315,0.24336277775085977,0.5333492413644307,0.0,0.0,0.2872959572596919,0.0,s273
124,(wfpt.78),0.0,0.9891734627144645,0.16589109299815794,0.05381954397182809,0.053835313908927596,0.06182412026250361,0.24597797491470352,0.16248050131183459,0.0,0.0,0.061839790479302326,0.0,s275
125,(wfpt.79),0.0,1.18311477054551,0.013168752140704213,0.00028901330509045753,0.0003048819853346263,0.00012736233829546695,0.31344415977104517,0.00964696079849632,0.0,1.171148477603136e-05,0.00014323459224674373,0.0026653134932718412,s277
126,(wfpt.8),0.0,1.2806431043103985,0.0339113261823166,0.0007661084434757992,0.0007817217169888702,0.0005745115789479449,0.7549289397465537,0.036410243629661096,0.0,1.5004593400143385e-12,0.0005901278462088211,7.927661834553416e-10,s026
127,(wfpt.80),0.0,0.9967173756354897,0.19919690427041797,0.05233527286869988,0.052350196957695494,0.054800378831555197,0.4113747599284815,0.2065116348906994,0.0,0.0,0.054815264099373096,0.0,s284
128,(wfpt.81),0.0,1.2096881142487985,0.015950398684123134,0.0005049632500050416,0.0005209554264679062,0.0010221875833831273,0.46606768953302646,0.021299520761360474,0.0,1.151596549337866e-08,0.0010381888938285622,8.09336680023192e-16,s285
129,(wfpt.82),0.0,1.2049384276777075,0.008786925924215021,0.00020700553081565154,0.00022424363827378002,0.0032505998668219682,0.49266643838203134,0.030629967410649488,0.0,0.000310323935236857,0.0032678440694471345,4.771259077016067e-43,s286
130,(wfpt.83),0.0,1.23309026828185,0.012119028438188717,0.0003568307054461206,0.0003758718904076641,0.0032047239176690168,0.6418823257790373,0.037082790137054296,0.0,8.890857610971731e-06,0.003223785652051836,1.3200274130706968e-38,s291
131,(wfpt.84),0.0,1.108733912564954,0.10808407631911474,0.01288333560185051,0.01289875954073083,0.008859417978080542,0.34984759544944966,0.09193065313028849,0.0,1.054453083086508e-182,0.008874904791656202,4.35524702561575e-126,s294
132,(wfpt.85),0.0,1.0971228412277634,0.06459495064146129,0.005173661382584127,0.005189970278445033,0.005107376730680069,0.27630925309432997,0.06652285592952614,0.0,5.337492702530807e-71,0.005123691795017038,4.303452927943582e-70,s295
133,(wfpt.86),0.0,1.0156691670230185,0.19106630641286224,0.04604858184826732,0.0460634875720779,0.04560653699405992,0.4174768300309027,0.1918364835854596,0.0,0.0,0.04562144962492931,0.0,s301
134,(wfpt.87),0.0,1.3430645525253049,-0.007686149592625436,6.546334709922608e-05,8.121059566468247e-05,0.0001861366943881615,0.7801170620021052,-0.015366766167499577,0.0,0.02315446696679965,0.0002018825384959566,0.0003429471352942792,s305
135,(wfpt.88),0.0,1.1389888557318248,0.06717868814412897,0.005277855300199863,0.005293520462559931,0.003993731340934836,0.3918360126575994,0.07153261019302469,0.0,2.8463025575574127e-75,0.00400941672603794,2.0077372690152815e-57,s307
136,(wfpt.89),0.0,1.259080391556609,-0.0074910515891129705,0.00012471114339507317,0.00014045745890967076,3.356028825807211e-05,0.5257541878461843,-0.004895870830653117,0.0,0.002821689511491605,4.9320200625424526e-05,0.0768934538088047,s313
137,(wfpt.9),0.0,1.3322961825235755,0.000285473949480218,-1.6146227667102053e-05,1.1446187642150107e-07,-1.6249481782804054e-05,0.7990791750744475,0.00010575435358801412,0.0,0.9331363674526121,1.1209439598758308e-08,0.9790535301514349,s027
138,(wfpt.90),0.0,1.2448406694710459,0.009025860038512697,0.00014589796845432268,0.0001622892880175364,9.07747373148915e-05,0.5323549332340332,0.007599117930044354,0.0,0.0016527480180949026,0.00010718013887778266,0.010590200207461148,s314
139,(wfpt.91),0.0,1.2189672860470226,0.018391732619349836,0.0007929882665546062,0.0008111559970902515,0.00309199689187023,0.5869513872202197,0.03772090620060398,0.0,2.380584603209877e-11,0.0031101922961138673,5.295194548586501e-39,s326
140,(wfpt.92),0.0,1.2979891699912796,0.02382330717986247,0.0008151712159825131,0.0008310315443812444,0.00046690819270356343,0.7861373067551332,0.023032640933609454,0.0,4.585999070333179e-13,0.00048277556037623626,3.482634492881939e-08,s328
141,(wfpt.93),0.0,1.259167954220703,0.051768919641121444,0.005478684493804287,0.005494224132166048,0.004659617956840445,0.7513604861935294,0.05414816283946824,0.0,1.1587427703564034e-78,0.004675170393316774,3.4624353632256036e-67,s329
142,(wfpt.94),0.0,1.2264901588083563,0.02956464300273619,0.001563110845843152,0.0015821290536024435,0.00015068802733053666,0.4567560127013752,0.009579994718318944,0.0,7.70801858469625e-20,0.00016974439143768727,0.002841340170317196,s334
143,(wfpt.95),0.0,1.1521645330596226,0.011026888074544975,0.00016931784509688352,0.00018612200453071992,0.0005933483338370626,0.2643240588976057,0.02141653793184997,0.0,0.0008750769557390693,0.0006101484725485884,1.6858552133285923e-09,s336
144,(wfpt.96),0.0,1.2035708099049065,0.005399696923159435,1.572125627569143e-05,3.172126073569537e-05,0.00015492267719707797,0.39108425777844974,0.01199045223098277,0.0,0.15912403152667626,0.00017092045439870418,0.0010812374521886167,s339
145,(wfpt.97),0.0,1.3323959346597516,-0.02841156754800421,0.0024792064546741432,0.0024967071265026286,0.0007550528513281529,0.748259449634995,-0.01740684748231134,0.0,7.621688687661813e-33,0.0007726170521182851,3.3331373674170003e-11,s346
146,(wfpt.98),0.0,1.2344123501519637,-0.0006063191340365148,-1.5085176865881067e-05,5.403029882389276e-07,0.000555759947191925,0.5567707782895207,0.0192470437224064,0.0,0.8524826065668506,0.000571384564020283,1.4813173005668906e-09,s357
147,(wfpt.99),0.0,1.2989921762987597,-0.010626042009030749,0.00017553109112822263,0.0001912766063160154,7.65113642751114e-05,0.6530066342391031,-0.007794254206005066,0.0,0.0004917353077306555,9.226191146938234e-05,0.015511873923474176,s359
