,index,rsq,log_slope_pval,log_rsq_adj,rsq_adj,log_rsq,log_slope_val,log_int_val,slope_pval,log_int_pval,slope_val,int_pval,int_val,subj_id
112,(wfpt.65),0.00016865852265723902,6.743962935484113e-07,0.0006988060081786207,0.00013967622393040724,0.0007282960983040487,0.02177547530332587,1.3161416345424657,0.015855866254623104,0.0,0.012535442739487248,0.0,0.8793511743599558,s212
113,(wfpt.66),2.564795027693023e-06,0.39275467263359276,-7.597014654914247e-06,-2.5605733881217674e-05,2.058332680399122e-05,0.005010660399022385,1.3887379992564632,0.7628541884750784,0.0,-0.001433502183703228,0.0,1.0910418144184684,s216
114,(wfpt.67),3.181213677772021e-05,0.11507383105913187,4.185869789419261e-05,3.642431784078859e-06,7.007979521311825e-05,0.008902998614593744,1.285291526042166,0.287931254786595,0.0,0.006079080259357534,0.0,0.8522916101289963,s218
115,(wfpt.68),1.5085712190554545e-07,0.7641528039114451,-2.563460347326796e-05,-2.8019739789053588e-05,2.5359262487700818e-06,-0.0014098275766234285,1.31998780508639,0.9416643021907446,0.0,-0.00034933735579776746,0.0,0.7538357656278714,s226
116,(wfpt.69),1.0881041865751229e-05,0.3998958754765801,-8.21062876399381e-06,-1.7289252769447927e-05,1.9971318328648735e-05,-0.005057514013467337,1.3167460815561949,0.5342761793123378,0.0,-0.003427698052916218,0.0,0.848987098033138,s233
117,(wfpt.7),1.0335159530527882e-05,0.6919722353802441,-2.3753489929667637e-05,-1.783515048248141e-05,4.422542795756712e-06,0.002863606655736286,1.3571675938969048,0.5447130348173239,0.0,0.00340526016920049,0.0,0.9748355468154626,s017
118,(wfpt.70),4.062848426134025e-06,0.002327821484294041,0.0002363104441216457,-2.4107638281645194e-05,0.0002648759371230991,0.016332032826522194,1.242644818545389,0.7041200609725355,0.0,0.002848742806506807,0.0,0.5184354606886086,s237
119,(wfpt.71),4.777237658015743e-06,0.7856363280134744,-2.6087361582716184e-05,-2.3393228925083775e-05,2.083974474764716e-06,0.0016990867123672787,1.2960023931226243,0.6804849899747683,0.0,0.0023218853275800977,0.0,0.7253453548699974,s238
120,(wfpt.72),5.6968267705403974e-06,0.5436090631001985,-1.7791348701612364e-05,-2.2473613907170176e-05,1.0399607556665913e-05,0.0030897238516034405,1.3109413228087128,0.6529319075750777,0.0,-0.0021504018653343607,0.0,0.8109206815776102,s244
121,(wfpt.73),1.5656935777208503e-05,0.5285316200636759,-1.6982827850897664e-05,-1.2513224318277949e-05,1.1191426468992738e-05,-0.0028245449944168458,1.4367071076405336,0.45596295393935304,0.0,-0.0033057766678171348,0.0,1.2303188105425353,s254
