,index,int_val,slope_pval,log_slope_val,log_slope_pval,rsq,rsq_adj,log_rsq_adj,log_int_val,log_int_pval,int_pval,log_rsq,slope_val,subj_id
0,(wfpt.0),0.4175478124823361,0.6527532903181003,-0.0031889919277539175,0.5757220685257163,2.6993732733515685e-06,-1.0634279632437682e-05,-9.157479206267638e-06,1.2316496238697812,0.0,0.0,4.176154008606048e-06,-0.0023653319077122374,s005
1,(wfpt.1),0.5669601076707158,0.6361639333060138,-0.002356207415542485,0.5464441351113501,2.9840190718388726e-06,-1.0349630038541946e-05,-8.483793792812833e-06,1.2697596486786646,0.0,0.0,4.8498304394684055e-06,-0.0017911538661501488,s007
2,(wfpt.10),0.5048865391603922,0.10349252322445318,0.005752547504059132,0.12901872956763452,3.5345633970118584e-05,2.2012416359462605e-05,1.7390897503521963e-05,1.2468810296443007,0.0,0.0,3.0724176735219544e-05,0.005965927511221833,s028
3,(wfpt.100),0.527945883201061,0.5030738534984165,-0.0031618666644388626,0.49959492545693407,5.979461325411606e-06,-7.354147844695902e-06,-7.256133126354314e-06,1.2619650323092388,0.0,0.0,6.0774747369096715e-06,-0.002931697436844042,s359
4,(wfpt.101),0.451857430610923,0.34862131825465104,0.0035617408139463763,0.36355985099663624,1.171324343640645e-05,-1.6202892811900682e-06,-2.3257828600797836e-06,1.2345568331085495,0.0,0.0,1.1007759264103356e-05,0.003835896104073275,s365
5,(wfpt.102),0.42348564971753544,0.755211312812093,-0.0013654885857510846,0.7692027711621316,1.2960933567507382e-06,-1.2037578259960213e-05,-1.2185715398960184e-05,1.2317644113828883,0.0,0.0,1.1479581928375282e-06,-0.0013623225577765047,s368
6,(wfpt.103),0.5611927748651088,0.4125734287260906,0.0023774125282857023,0.4450201387389343,8.95189439231725e-06,-4.3816751442715685e-06,-5.555968630721608e-06,1.2671302195401948,0.0,0.0,7.777616563231504e-06,0.0025337240098648028,s369
7,(wfpt.104),0.5011525914502627,0.7963443243218538,0.0010986435818172297,0.7515576551815164,8.881072053323891e-07,-1.244556985136036e-05,-1.1997270320085462e-05,1.2513380165978878,0.0,0.0,1.3364007591665228e-06,0.0009212803120949888,s372
8,(wfpt.105),-0.177568096935273,0.8484125537160039,0.0006133236915559087,0.9051353804815996,5.257185884399718e-07,-1.3863177124706638e-05,-1.4184532123096005e-05,1.0011518866287064,0.0,0.0,2.0436821412950223e-07,0.0009123144983222402,s373
9,(wfpt.106),0.39126239666321333,0.6347789632598687,0.0025003221327591744,0.6680774118736329,3.008571442641994e-06,-1.0325077340223032e-05,-1.088212059729976e-05,1.2175379804330784,0.0,0.0,2.451535613068323e-06,0.0025585495238656776,s374
10,(wfpt.107),0.3952084397290021,0.724736857529884,0.0012959168967469868,0.7882242804120281,1.653376569876741e-06,-1.168029028275619e-05,-1.2371575179193073e-05,1.2206729693415617,0.0,0.0,9.62100890844475e-07,0.001602165917758107,s376
11,(wfpt.108),0.38773865087671266,0.15946668886582746,-0.0066209514361685075,0.14146454768380295,2.639087946587626e-05,1.3057542455285898e-05,1.549331564931755e-05,1.2271748821529456,0.0,0.0,2.8826620182442753e-05,-0.005862253175577616,s380
12,(wfpt.109),0.4978150026474245,0.7907851028223545,-0.00113476481550015,0.7850518353482985,1.0504781753351011e-06,-1.3875324826662094e-05,-1.3815492731161783e-05,1.2529366002359488,0.0,0.0,1.1103093778830342e-06,-0.0011901351663524545,s383
13,(wfpt.11),0.39252768779523806,0.36782086108665724,-0.005818228578845806,0.31485304048441354,1.081381160539241e-05,-2.5197331048332217e-06,1.362874969546013e-07,1.2275056477663977,0.0,0.0,1.346979679317517e-05,-0.004948571424488306,s032
14,(wfpt.110),0.5418805825102749,0.07444920883500362,-0.006560018981737081,0.05849603274761841,4.271320862925254e-05,2.929060283052287e-05,3.462517927943498e-05,1.270564837972109,0.0,0.0,4.804771347211023e-05,-0.006175418998775144,s384
15,(wfpt.111),0.5698746583531776,0.7610041960985123,-0.002660777541671439,0.7429246724072832,1.2761086228829654e-06,-1.2517357733221601e-05,-1.230965186915789e-05,1.2667428280652067,0.0,0.0,1.4838116220161623e-06,-0.0025333868086453606,s388
16,(wfpt.112),0.5047600075942809,0.8802893037873158,0.0017232029181732111,0.7292780408970195,3.024248007577057e-07,-1.30312600652438e-05,-1.173660818332145e-05,1.249982170803396,0.0,0.0,1.5970594202663335e-06,0.000659692576357814,s391
17,(wfpt.113),0.4026493790901299,0.6989800097521526,-0.0016949117822838422,0.7245226426319206,1.9938660873464187e-06,-1.133979622536252e-05,-1.1677606599036494e-05,1.2260699970820779,0.0,0.0,1.6560602179582773e-06,-0.001732132633969923,s396
18,(wfpt.114),0.4860139106469007,0.808985103150892,-0.001166325985161868,0.7427234443733992,7.79173169873637e-07,-1.2554505339101851e-05,-1.1896991298998572e-05,1.2483138111713934,0.0,0.0,1.4366784431008028e-06,-0.0009009833727235759,s397
19,(wfpt.115),0.7738334729499047,0.9231968124760257,-1.0024964872818766e-05,0.9986333773140612,1.2392993542498232e-07,-1.3209757310450598e-05,-1.3333649780067347e-05,1.3255627928876879,0.0,0.0,3.911782009424769e-11,-0.000455734163610259,s402
20,(wfpt.116),0.5123989119632119,0.7658146467965338,-0.002175487871110003,0.6245573527288838,1.1829316265421497e-06,-1.2150741498961892e-05,-1.0140025009208742e-05,1.2525686843442205,0.0,0.0,3.1936213062966345e-06,-0.0013355675155562415,s403
21,(wfpt.117),0.5042399854076826,0.8569067144766946,-0.0003464331893554308,0.931209993565027,4.3351889644771546e-07,-1.2900164221507637e-05,-1.3234329775180242e-05,1.2527237843536447,0.0,0.0,9.935779832215275e-08,-0.0007411302795665921,s408
22,(wfpt.118),0.4896005337165384,0.0841242445306118,0.006258466891846896,0.09024164471371618,3.9778725149375305e-05,2.6445566648214403e-05,2.493479830290024e-05,1.2420330535464597,0.0,0.0,3.82679769479477e-05,0.006527452792673705,s409
23,(wfpt.119),0.5568193694036774,0.839940226268006,0.00047979789451783536,0.8910004080154983,5.439093907488868e-07,-1.278977225527278e-05,-1.308328344373777e-05,1.2671042813871038,0.0,0.0,2.5040211582005867e-07,0.0007992736955607588,s420
24,(wfpt.12),0.39257090446634874,0.790503008228622,0.0007686248627852485,0.8173155759172908,9.410162570278047e-07,-1.2392660094118213e-05,-1.2622182083754652e-05,1.220613092496035,0.0,0.0,7.114973276101111e-07,0.000884626952550675,s034
25,(wfpt.120),0.4305480140829181,0.4760513374110795,-0.0032131425591960545,0.5106758575419812,6.77214165556439e-06,-6.561456945108901e-06,-7.564342968002791e-06,1.2352640084217748,0.0,0.0,5.76926900475172e-06,-0.003095002961310288,s421
26,(wfpt.121),0.43883035177714774,0.08893262076222994,-0.006163213576214618,0.09768157345349492,3.858172607018595e-05,2.524855160856987e-05,2.324060702618702e-05,1.241759191676982,0.0,0.0,3.657380826072032e-05,-0.006430841801974526,s425
27,(wfpt.122),0.4640932157108407,0.38069743131386313,-0.003740274814684535,0.4295280005623163,1.024626983703314e-05,-3.0872824408056943e-06,-5.012010224181296e-06,1.2459265677210052,0.0,0.0,8.321567717017864e-06,-0.003927890128377292,s427
28,(wfpt.123),0.48237275067092333,0.12739666502287597,0.005901176468559477,0.097897578768483,3.098647025356893e-05,1.76531945191849e-05,2.3193539600341317e-05,1.2370174076650158,0.0,0.0,3.652674146248369e-05,0.00547022398716546,s430
29,(wfpt.124),0.45024245671531377,0.48859850332716337,-0.00304085372708892,0.5005258681673972,6.395008028126092e-06,-6.938595601191366e-06,-7.2824748369448855e-06,1.2404751907956828,0.0,0.0,6.0511333774826426e-06,-0.002914642480578291,s441
30,(wfpt.125),0.4428703400330923,0.12619891591836793,0.008936867259397277,0.10221563231235593,3.1603940561453214e-05,1.8090488899669133e-05,2.257675530792369e-05,1.219996174489786,0.0,0.0,3.6090146343648044e-05,0.007126321775816338,s442
31,(wfpt.126),0.4409159728497874,0.3373523542804844,0.00482498558989488,0.26134836957031393,1.2273228595094388e-05,-1.0602966558082016e-06,3.488293617626148e-06,1.2279318299884714,0.0,0.0,1.682175821982046e-05,0.0039746216487289215,s449
32,(wfpt.127),0.5245114510972252,0.03464496502617658,-0.006814864176198834,0.034686237131637244,5.990072943728997e-05,4.64783543497882e-05,4.6451055367269234e-05,1.2669930707195716,0.0,0.0,5.9873430821255624e-05,-0.006781244653831276,s451
33,(wfpt.128),0.5437370340986143,0.041672131890118896,-0.010253837095595079,0.05264467298204963,5.531326337981923e-05,4.19803120113027e-05,3.6736229819367416e-05,1.275169245887426,0.0,0.0,5.006925110984106e-05,-0.009800958641004416,s453
34,(wfpt.129),0.29034844341551136,0.8884965232452282,0.0018162271470590098,0.7425989801528169,2.7688258075198036e-07,-1.3808017319538735e-05,-1.2566977878769592e-05,1.1637236572991858,0.0,0.0,1.5192933486840587e-06,0.0007487467623052288,s456
35,(wfpt.13),0.43806627892313765,0.4896742264619365,0.0038214610711234213,0.39055026644600477,6.36341893955894e-06,-6.970185110866112e-06,-3.5035704986086103e-06,1.2270721268580163,0.0,0.0,9.829987329679213e-06,0.0029359055908263036,s042
36,(wfpt.130),0.4756376067958923,0.8031410402992661,-0.0025199423083608168,0.6849337384500022,8.285946837549574e-07,-1.2505083166303166e-05,-1.1138590892967315e-05,1.2456224158146396,0.0,0.0,2.1950687369987065e-06,-0.001306651318569814,s467
