,index,int_pval,int_val,log_rsq_adj,log_int_val,rsq_adj,log_int_pval,log_rsq,slope_val,rsq,log_slope_pval,log_slope_val,slope_pval,subj_id
0,(wfpt.0),0.0,0.9805051535776755,0.000978811067002372,1.3498501603736885,0.004832322617900009,0.0,0.0009996283453714838,0.0559175609145013,0.0048530557097847815,4.273821460620626e-12,0.030068970407784917,1.0273691597407195e-52,s005
1,(wfpt.1),0.0,0.5003139624492441,0.011840321978539015,1.1145615969337497,0.007045473115980472,0.0,0.011861164831903803,0.07841229772568686,0.007066377861909556,4.883215350383396e-125,0.09445376364159969,3.1329567502193464e-75,s007
2,(wfpt.10),0.0,0.8624100086420445,3.749711501754849e-05,1.3507384005734258,8.463461906516034e-05,0.0,5.878740847020669e-05,0.009059664304320463,0.00010590986673819636,0.09658060192594421,-0.007687689571990852,0.02567516836928104,s028
3,(wfpt.100),0.0,0.6045982799902728,0.0026766466508640896,1.2117588495775273,0.0004857315793167505,0.0,0.0026974454528360114,0.0197099529327242,0.0005065552270681062,5.229531773823859e-30,0.0428400201847932,8.160682124654343e-07,s359
4,(wfpt.101),0.0,0.7355878426410796,0.0003014552959993422,1.294541743274912,0.0010465811783400003,0.0,0.0003222849527211302,0.028845707926304753,0.0010673931414812987,8.383612749049059e-05,0.01716734759112394,8.092549478350566e-13,s365
5,(wfpt.102),0.0,0.6426103073897906,0.00030907128761181735,1.2547344811873649,0.00013104304904987263,0.0,0.00032990165368762536,0.012366632106125125,0.00015187408629957488,6.912107388231115e-05,0.0190794078498058,0.00693344563101534,s368
6,(wfpt.103),0.0,0.5424726847410883,0.01140157504993633,1.1258238921273773,0.008903763292806066,0.0,0.011422201360206774,0.08946316246141936,0.008924411561242906,9.377054878444556e-122,0.09810669771471654,1.4178377068592591e-95,s369
7,(wfpt.104),0.0,0.8830888441656753,-3.047754067120323e-06,1.3522839535535063,0.00033101195340978773,0.0,1.8006714682994307e-05,-0.018375536653262907,0.00035205805939197976,0.35507766622886394,-0.005037732749197602,4.3211916391390576e-05,s372
8,(wfpt.105),0.0,0.4440857312943897,0.00011907725361948174,1.1785511169510405,4.190956034899607e-05,0.0,0.0001457784826297548,0.008009905989223479,6.857582052754996e-05,0.01946615739527794,0.011338738083608876,0.1088038295410788,s373
9,(wfpt.106),0.0,0.673546329046596,0.00012494999762535652,1.2760170482260957,2.0185317095244848e-05,0.0,0.00014578116181618306,0.006233844275856968,4.1018663929137666e-05,0.008161718393881497,0.011662315492042358,0.16057171236484696,s374
10,(wfpt.107),0.0,0.6809808245032027,0.00020714520210529663,1.3110488503880864,0.00013399484978637854,0.0,0.00022797725792167434,-0.011096183928648102,0.0001548258255389401,0.0009399758138142187,-0.013496249248489162,0.00640802182426736,s376
