,index,log_int_pval,slope_pval,slope_val,log_rsq_adj,log_rsq,log_int_val,int_val,rsq_adj,int_pval,rsq,log_slope_pval,log_slope_val,subj_id,sub_id
0,wfpt,0.0,0.0872196226618587,-0.007799265215636275,1.3348842943239347e-05,3.001556490800361e-05,1.2318699029246556,0.4142069213878938,3.208369377505349e-05,0.0,4.8750103487038565e-05,0.1796054328226474,-0.006667863810410414,0,s397
0,wfpt,0.0,0.007958379123756732,0.011214678487573444,5.6904692337100826e-05,7.357068835889269e-05,1.2524571384082799,0.5465415201296714,0.00010071300822422913,0.0,0.00011737827409530333,0.03564057443043424,0.009459764858150869,0,s402
0,wfpt,0.0,0.17687014239788035,0.005209141230514254,2.3376298824651087e-05,4.0042853662325406e-05,1.2178132992425226,0.41111909784967315,1.3729558463349001e-05,0.0,3.039627408274459e-05,0.12114002829658098,0.006044056375539215,0,s403
0,wfpt,0.0,0.01852472878141142,-0.009377524532818137,6.879448324403903e-05,8.546028109934767e-05,1.2590588010959454,0.5039173369552123,7.576446197432585e-05,0.0,9.243014366133728e-05,0.023547964153797427,-0.008773761311658433,0,s408
0,wfpt,0.0,0.6864633370244111,0.0016036782775212765,-1.6499458461716188e-05,1.6776098299420283e-07,1.2441408364795887,0.48226091151445044,-1.3951388178723434e-05,0.0,2.7157887974027517e-06,0.9200857771380628,0.0004096532523396694,0,s409
0,wfpt,0.0,0.0042785319380967395,0.013439825318608687,8.34412281180974e-05,0.00010010678185690125,1.2360814539927083,0.4927409270595637,0.0001193590379805487,0.0,0.0001360239930792151,0.014253616692519696,0.011985852424340367,0,s420
0,wfpt,0.0,0.11435005292612982,0.0073351452545965465,1.3579365446325653e-05,3.0246083568941096e-05,1.215934065328581,0.406737640266971,2.4885143653063935e-05,0.0,4.155167334285448e-05,0.17794343450001815,0.006510060955084332,0,s421
0,wfpt,0.0,0.0454011185449836,-0.012710970496919879,9.963057120432328e-05,0.00011629585511629958,1.2823459990169537,0.5153397801726899,5.006239202898222e-05,0.0,6.672850209099579e-05,0.008252393925294404,-0.023758217161349755,0,s425
0,wfpt,0.0,0.11120545559162934,-0.006596894863487065,6.538420951884838e-06,2.3205256425518073e-05,1.2338695980796381,0.4262535544226733,2.5617788684706433e-05,0.0,4.228430616359802e-05,0.23802153038504292,-0.005106358156089721,0,s427
0,wfpt,0.0,9.197181630326801e-11,0.02363232459413986,0.0009427913553983203,0.0009595839262230843,1.1909035756587494,0.4411834935561209,0.000688617139018799,0.0,0.0007054125705866499,4.1096348033153745e-14,0.027216113279047133,0,s430
0,wfpt,0.0,0.006976789271112731,0.011368754720423414,8.770530353008343e-05,0.00010437078619984774,1.2278762197426827,0.4587770962818546,0.00010464807687315947,0.0,0.00012131327715858564,0.012333307404885528,0.010881228464527132,0,s441
0,wfpt,0.0,0.01729834862767665,0.009174220912982365,1.1466250516289911e-05,2.8133003858066274e-05,1.2503635233253136,0.5209284307051594,7.776463354047802e-05,0.0,9.44302818908227e-05,0.1938735846746406,0.0053287288875393125,0,s449
0,wfpt,0.0,0.8848701044921679,0.0006259708697606488,-1.64181358945914e-05,2.4908219464769843e-07,1.2474269604530832,0.4944950418888073,-1.6317759334194548e-05,0.0,3.494570821604981e-07,0.9027034638617535,0.0005567473410404103,0,s451
0,wfpt,0.0,0.014660136586696746,-0.012414690940693782,9.533550331619622e-05,0.00011200085881379884,1.2674867298376464,0.5019798540510535,8.261462299985478e-05,0.0,9.928019051563819e-05,0.009532972307275274,-0.014791123991376762,0,s453
0,wfpt,0.0,0.09993413769682397,0.0068026773656810315,0.00012364106810691666,0.00014044627767595408,1.2251975222727611,0.4896974323446388,2.8683332323531374e-05,0.0,4.5489855402314205e-05,0.0038427861604353355,0.012071249126385027,0,s456
0,wfpt,0.0,0.031597593166384566,-0.01020042564171357,5.7545223990373984e-05,7.421120933648329e-05,1.2840551673775364,0.5785836945269617,6.03376025232194e-05,0.0,7.700354132889053e-05,0.03484708569176174,-0.011479283195645345,0,s467
0,wfpt,0.0,0.0341325466799493,0.008681601619000143,3.708300921467789e-05,5.374933560331474e-05,1.2291492082020568,0.4520012842373331,5.813521319864012e-05,0.0,7.480118871139307e-05,0.07252567549694562,0.0075190988291884905,0,s469
0,wfpt,0.0,6.735981078692581e-06,0.0172448785008976,0.0003157085057511333,0.0003326525944898906,1.2548583061342038,0.5752727376192338,0.00032651652120219143,0.0,0.00034346042675115207,9.403422649289317e-06,0.016326431256050745,0,s471
0,wfpt,0.0,0.9539913271800985,0.0002500481754968874,-1.6793718231378207e-05,1.3569180445927032e-08,1.2454179786666268,0.47641492566390464,-1.6751338985487862e-05,0.0,5.594771401717935e-08,0.9773322817629759,-0.0001339970487078037,0,s473
0,wfpt,0.0,0.20269181177356968,-0.0048481157700955265,2.0740534520280463e-05,3.7547191093723065e-05,1.2555277422693756,0.4938745005561996,1.0469102227461669e-05,0.0,2.727593143292406e-05,0.13500342330153878,-0.00585876928964109,0,s477
0,wfpt,0.0,0.9092142501939351,0.0004224682185796588,-1.2330284962835947e-05,4.476927432106592e-06,1.2440065940054008,0.48795018598648104,-1.6588740818557213e-05,0.0,2.185431482448763e-07,0.6057795772180274,0.001889971855421046,0,s481
0,wfpt,0.0,0.8661760395496023,-0.0007150152562745791,-1.4517568943883674e-05,2.1496174686941316e-06,1.247654335328539,0.4883855813795017,-1.61938912932591e-05,0.0,4.733230586362325e-07,0.719500489579202,-0.0015599889578005767,0,s484
0,wfpt,0.0,1.3748430130776948e-50,0.06648149542192347,0.002824013539921788,0.0028407730818713617,1.1787726328190773,0.4907314964246527,0.0037368701943077953,0.0,0.0037536143938708966,1.0737855761167061e-38,0.06386566487675278,0,s489
0,wfpt,0.0,0.9575566034304076,-0.000213312957547369,-1.6363590152668195e-05,3.0362702740927006e-07,1.213366294849223,0.38158310815936486,-1.6620013310708615e-05,0.0,4.7208143283405946e-08,0.8926356978181986,-0.0005556478250511223,0,s492
0,wfpt,0.0,0.8924547067525745,-0.00058910726072568,-1.3171663890254592e-05,3.495500090378023e-06,1.3018005326380948,0.6730145326665308,-1.6362559318139347e-05,0.0,3.0465784484068337e-07,0.6469856724387019,-0.0022333432219595597,0,s495
0,wfpt,0.0,0.8708930975128681,-0.0007012720925467487,-1.680870216302921e-05,1.4102255607717495e-07,1.2251909054282866,0.41802813144499557,-1.650200394842649e-05,0.0,4.477155723936477e-07,0.9273226159017053,0.00040674316339065625,0,s500
0,wfpt,0.0,1.964410647432149e-97,0.10066028710775966,0.008011237957909811,0.008027771379500948,1.1526345023717517,0.5406194825797979,0.007270593708298856,0.0,0.007287139474166593,3.5366806005310296e-107,0.09961713490291842,0,s501
0,wfpt,0.0,3.75737354708566e-09,0.026858680838484285,0.00028560835692259534,0.0003022705411531712,1.210950906732986,0.43977755362569027,0.0005622913340247448,0.0,0.0005789489067954401,2.0543652330833078e-05,0.021862277055484762,0,s502
0,wfpt,0.0,1.9916622760683856e-25,0.0469244681335471,0.0009797134567276489,0.0009963640723470446,1.1927303247643344,0.4356655415665921,0.0017917030488424635,0.0,0.0018083401310764469,1.0451608863576599e-14,0.037719023357736865,0,s504
0,wfpt,0.0,0.5831047451192446,-0.0020530787087901336,-1.2897410234691264e-05,3.9098116917379855e-06,1.305088003146529,0.7044642691807825,-1.1744109210010123e-05,0.0,5.063093332924318e-06,0.6295846106980012,-0.0017765543284533028,0,s505
0,wfpt,0.0,0.014687032074276856,0.01078023114206134,3.468908213910549e-05,5.135544842727047e-05,1.2466281653095597,0.5191440641212746,8.256076940937884e-05,0.0,9.922633782277757e-05,0.07919828954483173,0.008788111245390192,0,s507
0,wfpt,0.0,0.017816569939738198,-0.009542997855176484,8.854557365400861e-05,0.0001052110423189756,1.2451162425427318,0.4416074843276163,7.690212425526255e-05,0.0,9.356778698099699e-05,0.011987401041887688,-0.010358052582019047,0,s508
0,wfpt,0.0,0.023849306614777924,0.013791172607879357,-1.2859732974712657e-05,3.807425806856557e-06,1.2754862474457993,0.5654033823887582,6.842675435825285e-05,0.0,8.509255834243667e-05,0.6326855975078454,-0.004679410138880999,0,s509
0,wfpt,0.0,0.5969868034254734,-0.0020788770820825003,-1.134885081266468e-05,5.318282787047934e-06,1.2672693502330037,0.5569945009625161,-1.2007553013448913e-05,0.0,4.659591564926124e-06,0.5721583349389395,-0.0021403080384111844,0,s510
0,wfpt,0.0,0.18946076756859168,-0.005847852511440492,1.2121180248403363e-07,1.6788154231339725e-05,1.2375871998372476,0.4389610920304803,1.2030802995832701e-05,0.0,2.8697546928246886e-05,0.31556117790612753,-0.0046997849132038964,0,s551
0,wfpt,0.0,0.3844145332147524,0.003446011216536735,-1.5754959734604057e-05,1.1950344172007021e-06,1.2865129353684757,0.6547414722779352,-4.126392790348987e-06,0.0,1.2823116970706039e-05,0.790605975371534,0.0011172327034963151,0,s556
