,index,int_pval,slope_val,slope_pval,rsq_adj,log_rsq_adj,log_rsq,log_slope_val,int_val,log_slope_pval,log_int_val,log_int_pval,rsq,subj_id,sub_id
0,wfpt,0.0,0.009474364896504052,0.008345501875273952,5.0489619122462415e-05,2.8283721068667056e-05,3.675812946435375e-05,0.00877074602743879,0.5597640464293568,0.03728278600805682,1.2561188653699977,0.0,5.896383933090554e-05,0,s397
0,wfpt,0.0,-0.008110955383372727,0.004899266599114348,5.8364594255122526e-05,5.657571318418153e-05,6.50141255276182e-05,-0.008019798047510627,0.49945198080011766,0.005509059881978495,1.2410340185155257,0.0,6.680299150241265e-05,0,s402
0,wfpt,0.0,0.013132893762290921,0.00011805776543190982,0.00011567328225448037,3.056881826302149e-05,3.893690334544342e-05,0.008362490766800165,0.6124164048963849,0.031000873945538784,1.2723839228645513,0.0,0.0001240405851332671,0,s403
0,wfpt,0.0,0.006530598245625713,0.03771992646311177,2.7646990277574446e-05,-5.8815523225064226e-06,2.451899469235741e-06,-0.0018200769270410207,0.5197696000420429,0.5875274839696475,1.2571582558527057,0.0,3.598016266237458e-05,0,s408
0,wfpt,0.0,0.13815459257697063,0.0,0.022843046271463163,0.02226691919114565,0.02227506703471771,0.13812801894378546,0.5125031731243557,0.0,1.1023665104827136,0.0,0.02285118931393626,0,s409
0,wfpt,0.0,0.0026726265865895564,0.43451048761827205,-3.5068787089809206e-06,1.17321770309875e-05,2.0741161506854233e-05,0.005451318823357608,0.5115540767927087,0.12918749376006453,1.244620835025448,0.0,5.502243056954015e-06,0,s420
0,wfpt,0.0,0.006322076398862265,0.037483755104852474,2.7736061884220398e-05,4.753460258299924e-06,1.3086892869940137e-05,0.004239177307687643,0.5548599072102889,0.21015015066880152,1.2577794654376202,0.0,3.606923352672542e-05,0,s421
0,wfpt,0.0,-0.0040660413859048734,0.2635761800892838,2.082409867987245e-06,1.47410569979467e-05,2.3074336933159856e-05,-0.006373466107258169,0.4631954947197012,0.09611250796855053,1.24806330653599,0.0,1.041579529270642e-05,0,s425
0,wfpt,0.0,-0.010817751647506124,0.0004646787099160982,9.37670050200623e-05,5.418054143113693e-05,6.251349270114392e-05,-0.008497963679045071,0.4249036107292282,0.006164087255863058,1.2351440524910435,0.0,0.00010209962640017611,0,s427
0,wfpt,0.0,0.015650210716182115,7.190324835785303e-07,0.00022020000644673576,8.731623750057871e-05,9.666130319052613e-05,0.01185624475530439,0.5879925275236948,0.0012996536394455245,1.2616014466343741,0.0,0.00022954383022077973,0,s430
0,wfpt,0.0,0.017643523818187245,3.133487859050264e-07,0.00021057343352348656,2.0533092245256235e-05,2.8901191282959537e-05,0.0069555413511599475,0.5000221864184011,0.06311148960437638,1.2444956928540407,0.0,0.00021893994225208324,0,s441
0,wfpt,0.0,0.02700435851723624,8.8258352867777e-13,0.00041733243986452617,4.7183321783994536e-05,5.551633136469114e-05,0.011621355636402958,0.509030779287249,0.009848999003522674,1.2408012875539094,0.0,0.0004256623648435376,0,s449
0,wfpt,0.0,0.08284959824500326,1.7245938334699979e-212,0.008025104662794158,0.006606756536067571,0.006615034882082593,0.0841272646626477,0.666647288739015,3.231367893512099e-175,1.2031057349840433,0.0,0.008033371189143046,0,s451
0,wfpt,0.0,0.0008764063101508444,0.7825563679087219,-7.73091628647471e-06,7.524071711861868e-05,8.36084983958374e-05,0.010778648410915338,0.6258074386215974,0.0015728520235216042,1.2671648140521343,0.0,6.374192720315364e-07,0,s453
0,wfpt,0.0,0.0038350506939010113,0.05118374810573848,2.384923495091229e-05,0.00019871815327965336,0.00020723173754555457,0.009885645145037593,0.4003485152065899,8.080027724774599e-07,1.2027871374114953,0.0,3.235974270632269e-05,0,s456
0,wfpt,0.0,0.01253716038073758,5.572829572546763e-06,0.00016425431218580755,0.0002738686107386368,0.00028223550000916475,0.01568236821403371,0.3050143789473151,6.339719595298022e-09,1.14691512932801,0.0,0.00017262120852534757,0,s467
0,wfpt,0.0,0.12146185908440223,0.0,0.016209739496205855,0.015964050101528793,0.015972319380681443,0.12099071792175276,0.5841867888187497,0.0,1.1413405201428983,0.0,0.016218006710724375,0,s469
0,wfpt,0.0,0.00893722679135723,0.005368091141971859,5.8450400669318725e-05,0.00016664950550759894,0.0001753061462619332,0.014911880703577813,0.43197459853132997,6.798200533411949e-06,1.2090772915891574,0.0,6.710797822051529e-05,0,s471
0,wfpt,0.0,0.0015055340800856978,0.6385779594017973,-6.4950303346744676e-06,1.3235459518590176e-05,2.1568752000544755e-05,0.005376022210848146,0.46014792342635674,0.10766097887291731,1.2304374332436387,0.0,1.8384265694226798e-06,0,s473
0,wfpt,0.0,-0.006095050839104313,0.04231874118635714,2.602035995658003e-05,1.3484100496952145e-05,2.181739090678647e-05,-0.0049075111455949005,0.36004736991587755,0.10565347925502133,1.2119878575506093,0.0,3.435354589675921e-05,0,s477
0,wfpt,0.0,0.0006701347959749944,0.8267450905565535,-7.967429018096439e-06,-7.317431214737269e-06,1.0509008837589207e-06,-0.001188753379826264,0.4543831128586629,0.723059502524949,1.2379221457726943,0.0,4.0090851971541497e-07,0,s481
0,wfpt,0.0,-0.0005442191668140091,0.8708451530017034,-8.113183316282857e-06,1.4583136810686348e-05,2.2916418061846855e-05,-0.0057227300328659345,0.4960197755963533,0.09725781127159243,1.2531573252133184,0.0,2.202870724721251e-07,0,s484
0,wfpt,0.0,0.008691643857005797,0.003410449907430195,6.445676878585882e-05,4.781787344365629e-05,5.632832206903249e-05,0.008457858137481287,0.7448751631958083,0.010092418930692924,1.30284081144502,0.0,7.296693094238638e-05,0,s489
0,wfpt,0.0,-0.008217264856932038,0.016241258773809584,4.030866809268119e-05,3.8827828602761016e-05,4.726639071861438e-05,-0.008792966510753657,0.5408337182881777,0.017949393886885396,1.269838775817692,0.0,4.874721771197521e-05,0,s492
0,wfpt,0.0,0.12493206849201474,7.64421599084853e-277,0.010469767940902264,0.006793834169547375,0.0068021109565691296,0.12248022244148749,0.5327192820117039,3.9421881407557665e-180,1.1240961494237531,0.0,0.010478014094887356,0,s495
0,wfpt,0.0,-0.016252892257450042,3.1941580888774794e-06,0.0001724575034965925,0.00027370935001203023,0.00028204047186008996,-0.023559273986296883,0.54535123603341,5.956198994701865e-09,1.2916749172736406,0.0,0.00018078946911703753,0,s500
0,wfpt,0.0,0.00725598596427967,0.03985502504237524,2.743896664225698e-05,1.2702891240334857e-05,2.1213493859084664e-05,0.006359307832742538,0.5705945146948107,0.11438560873822742,1.2626931527453866,0.0,3.594944384655019e-05,0,s501
0,wfpt,0.0,0.0026878613903451353,0.39449870822252064,-2.2913922219647276e-06,-5.810640126835409e-07,7.752343607836387e-06,0.0031638092857988465,0.3988927944616939,0.3347939554484808,1.2184127723194447,0.0,6.042029651487368e-06,0,s502
0,wfpt,0.0,-0.0046756564863382885,0.11548116913180681,1.231326282646883e-05,3.176168626239928e-05,4.009482435785028e-05,-0.0066747746787684525,0.44527715857335537,0.028272475524253913,1.2398840123224617,0.0,2.0646562993387185e-05,0,s504
0,wfpt,0.0,0.0005928341216806139,0.8504350666833572,-8.243247028749678e-06,-8.182165634362804e-06,3.650589521786429e-07,0.0007222470275574733,0.4744896042991572,0.8362711055801915,1.237193114051855,0.0,3.0390502603339087e-07,0,s505
0,wfpt,0.0,0.017333796829607125,8.611123413219585e-09,0.0002677362034977371,6.158649246135184e-05,6.9919382014616e-05,0.009399296058230016,0.5263439737854105,0.003771986822101601,1.248862586402063,0.0,0.0002760673751224241,0,s507
0,wfpt,0.0,0.028261869447078793,1.823542502220602e-13,0.00044313021995212587,0.0002909852820917047,0.0002993162599724819,0.026935021190607318,0.5044422929070296,2.0531556731473204e-09,1.2222620807546047,0.0,0.00045145992994788386,0,s508
0,wfpt,0.0,0.012508101501681636,0.00031931641109613553,9.96100511511111e-05,2.0695016755167828e-05,2.9028247073625835e-05,0.006825736116750553,0.4280585409376315,0.06198846899743335,1.2237261049810595,0.0,0.00010794262383873043,0,s509
0,wfpt,0.0,0.015291376530710466,1.6347161601517523e-06,0.00018549422077518418,9.124817997974155e-05,9.968629972600951e-05,0.011274380332142805,0.40415840145876125,0.000588133333533602,1.211505175899597,0.0,0.0001939315451895407,0,s510
0,wfpt,0.0,-0.0012273984628954357,0.5647322683081604,-5.570258081899482e-06,-8.282675874493606e-06,5.100427047377565e-08,-0.00017486697210721946,0.3607846058588331,0.9376435782175261,1.2063127996050196,0.0,2.7631911156955624e-06,0,s551
0,wfpt,0.0,-0.0050902897112669295,0.09397388554549269,2.0055458335499488e-05,2.9400487675523834e-05,4.051818979577959e-05,-0.00608569395382594,0.4591609633815162,0.056258709007812414,1.2193311304796732,0.0,3.1166470063848095e-05,0,s556
