,index,slope_pval,rsq,rsq_adj,int_pval,log_int_val,int_val,log_slope_pval,log_rsq,slope_val,log_rsq_adj,log_int_pval,log_slope_val,subj_id,sub_id
0,wfpt,0.0005460068976921244,4.7997693784607165e-05,4.398179003306524e-05,0.0,1.2580216149610524,0.5588981526026829,0.983585907208612,1.7000441054904059e-09,0.006742940272666012,-4.014767465809754e-06,0.0,4.050865648006508e-05,0,s397
0,wfpt,0.2583457047587584,5.214734529745968e-06,1.1330898417316604e-06,0.0,1.316460147701397,0.8941689546645323,1.5423925518493104e-07,0.00011256140346493915,0.0021321205039846517,0.00010847377345923892,0.0,0.009521981716889843,0,s402
0,wfpt,0.0008305132596536227,4.6163752995154184e-05,4.2031678200049605e-05,0.0,1.178468042831415,0.36701006831485544,9.03742969045766e-12,0.00019275428890919155,0.005024110491401661,0.00018861183027674144,0.0,0.009863327308603146,0,s403
0,wfpt,0.006886919863623453,2.9267307848246382e-05,2.5259376992381455e-05,0.0,1.2223621472991428,0.4288800450259141,0.051266309745125804,1.522906664974677e-05,-0.005294381486704224,1.1220983140214358e-05,0.0,-0.0038417910959971714,0,s408
0,wfpt,0.0005804967596497097,4.811925432279818e-05,4.405437623122843e-05,0.0,1.3165318719269115,0.7658796932553847,0.4876596753437574,1.9586161299489646e-06,0.0063659937890934905,-2.1075405367554367e-06,0.0,-0.0013371038991104975,0,s409
0,wfpt,9.47344180432073e-81,0.0014681961351878936,0.0014641452633599172,0.0,1.2659335665968383,0.6357962631451762,2.7638498779607884e-22,0.00038234851141394355,0.03725207573865958,0.0003782930699665066,0.0,0.020321631260942056,0,s420
0,wfpt,0.032848145380162265,1.821472154084347e-05,1.4214762400044378e-05,0.0,1.2119344458866188,0.4481462730373164,7.832847763872895e-07,9.760516534440544e-05,0.003965771603555947,9.360491572518725e-05,0.0,0.009103608789950604,0,s421
0,wfpt,2.3489457050280294e-12,0.00019705062695751785,0.00019304336858527726,0.0,1.2643078682463234,0.5785196377152919,0.149757442270676,8.31605883988562e-06,0.013959612580317875,4.307803031067259e-06,0.0,0.0031350061091711084,0,s425
0,wfpt,1.7986911575704488e-73,0.0013301013220354818,0.0013260580913264652,0.0,1.2850582328799336,0.6943863239251102,1.6045783462908683e-11,0.00018383284401923827,0.03465715478955528,0.00017978423490272455,0.0,0.014343905697027813,0,s427
0,wfpt,0.006204428311626023,3.0201259174078565e-05,2.6169090371341852e-05,0.0,1.1854180963650567,0.3926243125189123,0.0005324301371161494,4.8558398191178576e-05,0.004122334906644213,4.4511469992847275e-05,0.0,0.005221937168936635,0,s430
0,wfpt,1.904255248765119e-06,9.093584538766297e-05,8.692816170219331e-05,0.0,1.2910146837179652,0.6515463442549301,0.7291578393721829,4.805109121708284e-07,0.010035773325702334,-3.52753532251171e-06,0.0,0.0008774131410240896,0,s441
0,wfpt,0.22249242753471404,6.0009403517469195e-06,1.968673966290524e-06,0.0,1.2398522413907875,0.5086511111169931,0.7406605041016502,4.417811992896148e-07,-0.002349668881447715,-3.5910117055504287e-06,0.0,-0.0006428526766305957,0,s449
0,wfpt,3.4398455534657792e-43,0.0007857997879295864,0.0007816622207438284,0.0,1.3025792042333524,0.7529483922174103,3.3084161778903206e-06,8.957768374540098e-05,0.026804815023538497,8.543629044621692e-05,0.0,0.010203801730816912,0,s451
0,wfpt,0.2570714824483809,6.058825032573267e-06,1.341827979839394e-06,9.150664848638082e-42,1.0282607364257823,-0.0282156624030033,0.23541344804098308,6.70276970515804e-06,0.002049238326917475,1.941803711824619e-06,0.0,0.0019345428842135774,0,s453
0,wfpt,0.1679219559160152,7.636182833614669e-06,3.6201169864025218e-06,0.0,1.2205942823776383,0.4689419874088898,0.44362753850938175,2.3583672604798878e-06,-0.0024019871532680774,-1.6600921455278694e-06,0.0,0.001320056323714227,0,s456
0,wfpt,1.1747601021646807e-07,0.00011292126157247395,0.00010889753873066788,0.0,1.273969200669707,0.6444972685641545,0.40980024833876405,2.7362382321038936e-06,0.008872495907600558,-1.2912991786961925e-06,0.0,0.001636844665612249,0,s467
0,wfpt,7.289628075887041e-06,8.046032008002246e-05,7.646060992361203e-05,0.0,1.2553014417117117,0.5497638788986081,0.12006037578588565,9.66656914935804e-06,0.009144149037888363,5.66641580834748e-06,0.0,0.0033541838987981186,0,s469
0,wfpt,8.937627162260912e-06,7.953802974092206e-05,7.550605987838299e-05,0.0,1.216828980492515,0.43612872696446253,0.00573325610651371,3.078387606580968e-05,-0.008215372773565321,2.6750571170297555e-05,0.0,-0.0050105523226311585,0,s471
0,wfpt,0.844979717987042,1.5447084000808076e-07,-3.88596522626905e-06,0.0,1.3072814678841203,0.7297691329925589,0.09923883525230535,1.0983321833357707e-05,0.00036715961070615593,6.941998783815961e-06,0.0,-0.003283838761300984,0,s473
0,wfpt,5.120563325396377e-07,0.00010707763884665322,0.00010283177296943613,0.0,1.1015762851881288,0.07557451888395454,1.5127340315607552e-09,0.00015508911099848532,0.007995795589271772,0.00015084251130725868,0.0,0.00888950422418886,0,s477
0,wfpt,0.00010228956727921538,6.148129801875069e-05,5.74081955139194e-05,0.0,1.3224003055598426,0.8127278860351883,0.3198666182509231,4.0326848115279645e-06,0.006888952181328896,-4.2809822353717664e-08,0.0,0.0019732425298913995,0,s481
0,wfpt,0.23480968421368464,5.703019495761907e-06,1.6626058481072903e-06,0.0,1.223878914020359,0.460673288849206,0.2556891535338983,5.226770338762066e-06,-0.0018402076387187393,1.1811403571870827e-06,0.0,-0.0017631640071759072,0,s484
0,wfpt,0.6177757155700325,1.0779599897148273e-06,-3.2510771537097582e-06,0.0,1.314664858590316,0.9123569262307667,0.10094497331929819,1.1784332656916696e-05,-0.0007108190249543185,7.404470555583131e-06,0.0,-0.002919136826494614,0,s489
0,wfpt,0.00795030639788381,2.8753488616861667e-05,2.4671940006215642e-05,0.0,1.1263054821606797,0.16600067160850052,0.0002380237944445374,5.5181042473151365e-05,0.0042117935429188,5.109496524624557e-05,0.0,0.005239955128959841,0,s492
0,wfpt,1.7085914804919186e-145,0.002908517819429357,0.0029041156106585087,0.0,1.3084765199938901,0.8751928130991596,1.5092073745556151e-44,0.000865528075776445,0.04915065170225165,0.0008611154833764179,0.0,0.03236245418743213,0,s495
0,wfpt,7.366919502687493e-16,0.0002648661875593872,0.0002607939135129689,0.0,1.2698967863695596,0.6206213290850904,0.01765626836673329,2.2941287255218157e-05,0.012760683893411881,1.8866467534572884e-05,0.0,0.004754179521575623,0,s500
0,wfpt,3.0301920228865927e-26,0.00045011060694422067,0.0004461043628485317,0.0,1.266853215902972,0.6215140930523525,4.219390598008386e-05,6.725943411844959e-05,0.015596239151985934,6.324889073117124e-05,0.0,0.0073145612609262466,0,s501
0,wfpt,1.072837205833034e-05,7.844766917852741e-05,7.439937100484073e-05,0.0,1.2694623746797926,0.5978084590390372,0.6019159262838261,1.1018103369675458e-06,0.008268466732042122,-2.9472271982911025e-06,0.0,0.000990782406953068,0,s502
0,wfpt,1.958067107453926e-165,0.0030812418133574493,0.003077147657519763,0.0,1.235776018432477,0.5878862821009413,5.4088348654325076e-55,0.0010016017637087815,0.04511037797587462,0.0009974980897100583,0.0,0.031009220014022926,0,s504
0,wfpt,0.09816995845390752,1.1515950102070072e-05,7.305436817484079e-06,0.0,1.1901131530780784,0.3917543822787188,0.4096797169216211,2.873140484527248e-06,-0.0026010403565226315,-1.3537294960563884e-06,0.0,-0.0012762085870854825,0,s505
0,wfpt,0.00016399783969083163,5.6929896565138804e-05,5.292207658225134e-05,0.0,1.2290223157353077,0.5578672765306334,2.692358856073015e-13,0.000214159168807182,0.007331819106868801,0.00021015069371377315,0.0,0.014155528979288007,0,s507
0,wfpt,0.015939372160391214,2.323816247962185e-05,1.923822343274928e-05,0.0,1.2404944328807435,0.48682374245109405,0.009393754861483998,2.6988165512054074e-05,-0.0047069853431041956,2.2987841429622513e-05,0.0,-0.0051719272641595595,0,s508
0,wfpt,0.24124637977472319,5.493224120689533e-06,1.4932140934842408e-06,0.0,1.242583628428632,0.4918758419114073,0.11977090473759182,9.681732781707808e-06,-0.0022502118291397974,5.681563499781994e-06,0.0,-0.002977320027893434,0,s509
0,wfpt,0.09412912185477261,1.12317174836285e-05,7.223714340143239e-06,0.0,1.2315305696398329,0.4820407232784909,0.00037570411180246115,5.069827055581566e-05,0.0032543936144151715,4.669039346871795e-05,0.0,0.007055600950365713,0,s510
0,wfpt,0.9255227504293837,3.5094285810721715e-08,-3.9810020882047326e-06,0.0,1.2378759566521969,0.47519972759863,0.9376943498689954,2.4539399290368635e-08,0.00018520489740999203,-3.991557017135605e-06,0.0,-0.00015514692806140295,0,s551
0,wfpt,0.03388711683547699,1.8257180206315837e-05,1.4200426225241536e-05,0.0,1.266650259810765,0.6444778458960732,0.20509113121285344,6.52271247347791e-06,-0.00375741188059713,2.460621062572166e-06,0.0,-0.0023721669378914214,0,s556
